0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,,,0.9295324206822752,0.02562078263102171,0.024661717020929987,0.9829425743347964,9.418133679365626,514.428358314875,0.7499784505169972,24.75,20.25,15.0,-1.5,20,60,-0.05249640147245083
,,,0.9164110956026007,0.03631451127975362,0.03766084171328891,0.9439582098760303,9.864380087630892,434.52523021236794,0.6933944673596939,24.75,20.25,15.0,-1.5,20,60,-0.3324313920599837
,,,0.9333473433262588,0.03208054551285439,0.03137612936734734,0.9672682842765915,11.186351573188707,426.3667886492253,0.7208241945765586,24.75,20.25,15.0,-1.5,20,60,-0.11040095716339127
,,,0.9248998333456873,0.038103448333955216,0.029446119210027922,0.940252529483129,9.222521695873194,462.8105350923421,0.7421837282267929,24.75,20.25,15.0,-1.5,20,60,-0.000737648846144412
,,,0.9120218233967755,0.03166588254137292,0.025233385633995752,0.9513523551241508,8.94982030716529,556.9497338734992,0.6162654845356165,24.75,20.25,15.0,-1.5,20,60,-0.029538824408755437
,,,0.9306637896861756,0.0249320860259486,0.027152966547362937,0.9586502080308634,10.729006431232955,438.04945511018315,0.6492330632257967,24.75,20.25,15.0,-1.5,20,60,0.19647925533814287
,,,0.9229633944342135,0.031102700602275456,0.037121441414176615,0.9893726543933722,10.936294878196863,568.4168992112334,0.6987228330076697,24.75,20.25,15.0,-1.5,20,60,-0.24652020856830478
,,,0.9055601681834619,0.021807754343801576,0.020202082709430656,0.9041392822963248,8.443255878131593,593.5380453105793,0.6831420979334005,24.75,20.25,15.0,-1.5,20,60,-0.4260071432811312
,,,0.9029368224620331,0.028081952509660286,0.031186850646103673,0.9803497628743519,8.487722757615636,565.950668274485,0.667823715642272,24.75,20.25,15.0,-1.5,20,60,-0.3369975932533001
,,,0.943052257879286,0.03795113203126082,0.038567104391710044,0.9997114745178116,10.579351506260707,546.6088970381819,0.6129281181535883,24.75,20.25,15.0,-1.5,20,60,-0.22341089599392808
,,,0.9044187933190742,0.02355183274198061,0.0367936441276146,0.914454359114047,11.200992322902184,491.8021242103448,0.7254713711526639,24.75,20.25,15.0,-1.5,20,60,0.09174856609112764
,,,0.911260157790962,0.0347482313700184,0.03746716799952145,0.9376740822504859,9.71750143723716,590.4026042661934,0.6238651815344549,24.75,20.25,15.0,-1.5,20,60,0.04757995526532044
,,,0.9097308209649807,0.030495518484552616,0.03545386850930157,0.9785585521769088,11.9441012208608,442.97437566470626,0.7344635948476507,24.75,20.25,15.0,-1.5,20,60,0.07398207548411678
,,,0.9469812970904972,0.038580495737672395,0.026466381958118314,0.9712857638201174,11.64786859874382,474.0250642379808,0.7140046953155744,24.75,20.25,15.0,-1.5,20,60,-0.3617431929210297
,,,0.9382565300624442,0.03719399586245635,0.039152771103321854,0.9033883011470197,9.54377902461669,494.5364161255053,0.6799092041105502,24.75,20.25,15.0,-1.5,20,60,-0.14519654628677942
,,,0.937654174601474,0.035508804990524,0.030170995875168246,0.9870253095062901,10.663993528920559,524.2837288645351,0.7351534061443263,24.75,20.25,15.0,-1.5,20,60,-0.1536210555732614
,,,0.9191980976327597,0.03481086696849023,0.03966489336231299,0.9686106213533935,11.579455455898529,577.0175663233674,0.7027728216610012,24.75,20.25,15.0,-1.5,20,60,-0.062308509142312396
,,,0.9175653302545717,0.030026081836504195,0.021605043007990304,0.9724252887527423,11.363851426878268,505.44741237282057,0.6421785741010433,24.75,20.25,15.0,-1.5,20,60,-0.17885168961040332
,,,0.9074639324866883,0.022585572550724933,0.021423902273455354,0.9000663787091249,9.672231599615358,585.8899734200261,0.7098113863588481,24.75,20.25,15.0,-1.5,20,60,-0.08708374193406426
,,,0.9369720053296315,0.020763688082344623,0.025810959848849072,0.9626078928024815,9.028181109951294,532.1825949820095,0.6860597697404778,24.75,20.25,15.0,-1.5,20,60,-0.35339719213332715
,,,0.9416085272726964,0.027015480719181088,0.03508774144894766,0.9533063255810625,9.333424374658112,580.5600963902133,0.7113434629141977,24.75,20.25,15.0,-1.5,20,60,-0.1988547313618252
,,,0.9313495063720868,0.022999125003213716,0.03635610322120712,0.9858766096368969,11.487457725608591,561.1072572311652,0.6101515166491349,24.75,20.25,15.0,-1.5,20,60,-0.07843141629427647
,,,0.9251140957848879,0.029242189479982653,0.028831762633857214,0.9617424089645261,8.071384199851172,415.8861307636042,0.6403687095268666,24.75,20.25,15.0,-1.5,20,60,0.13982524150468917
,,,0.920151246828735,0.027462712041889718,0.032292598596136146,0.9655321295530707,8.334826414362297,429.3253880284122,0.6251071590652827,24.75,20.25,15.0,-1.5,20,60,-0.390186035831597
,,,0.9392253169299511,0.02632884126424009,0.033274964777639034,0.9755768946865067,9.046317532975266,541.9281642324484,0.6633630750014555,24.75,20.25,15.0,-1.5,20,60,-0.1288273837856303
,,,0.9062509666613403,0.020152168003003026,0.021143270821262865,0.925329969806952,11.859160813592762,536.7843908509535,0.7272568433705624,24.75,20.25,15.0,-1.5,20,60,0.1309492652403978
,,,0.9008506160578411,0.035910244740370134,0.028727625405544664,0.946520573715132,8.143566262296016,422.44312028430306,0.7462535341434253,24.75,20.25,15.0,-1.5,20,60,-0.3021308124687384
,,,0.9495612227882825,0.026785790661560324,0.035816317501994224,0.9298143900614116,10.002773621338118,597.1227328620639,0.7052130229935998,24.75,20.25,15.0,-1.5,20,60,-0.2918308173779162
,,,0.9355233909113744,0.025281506583651074,0.027484097119449324,0.9393414646238116,8.68662454680668,484.8279703137537,0.6512405400422457,24.75,20.25,15.0,-1.5,20,60,0.03659688140000872
,,,0.9141147688718693,0.021009331852477896,0.0381257400452735,0.9931208812619609,10.559635001295305,510.0662905137839,0.6760643138755079,24.75,20.25,15.0,-1.5,20,60,-0.12314627612693518
,,,0.9108601396933494,0.03651485518323383,0.03938846715957313,0.9122219789384269,9.828455687507002,528.0220231966417,0.6598251771348568,24.75,20.25,15.0,-1.5,20,60,0.029571261457389475
,,,0.9457228143032085,0.022317141767613537,0.02992865475908419,0.9108941110876129,11.321715655123487,444.0306561305969,0.6560057179401687,24.75,20.25,15.0,-1.5,20,60,0.009496406989592143
,,,0.9420676683618999,0.034231037346352466,0.03178370607886929,0.9069207165424039,8.16509127274293,452.8762752364074,0.6380360098700176,24.75,20.25,15.0,-1.5,20,60,-0.31799202328609677
,,,0.9487078350972298,0.039453832967020125,0.03254311930613018,0.9977291272190454,9.506509881150857,448.1468854500033,0.7180857599725136,24.75,20.25,15.0,-1.5,20,60,-0.020669179121225234
,,,0.9475435382173426,0.03991916566384636,0.02259768497890012,0.9090932964403756,10.847918280654177,468.4321030165228,0.6707809823736256,24.75,20.25,15.0,-1.5,20,60,-0.4156043089782757
,,,0.9340817253457467,0.03335838818906498,0.023131299700974887,0.9187608010979409,8.809194639764765,521.355442597355,0.6870303935520832,24.75,20.25,15.0,-1.5,20,60,0.1562797301269117
