0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
,,,0.946112841,0.025689335,0.026901844,0.947868822,9.855914382,507.9124298,0.76546019,6178.149264,0.781932056,0.739730378,10.53282849,5.894759984,2.176832113,118575.6694,0.607271617,147524.79,0.621468679,0.306888267,5.923163569,294.2162335,0.829007778,0.00116433,5.947136636,0.409661067,211.9306096,0.820995738,27,18,15,-9,70,8,-10.85152867
,,,0.936870025,0.045512194,0.047649749,0.928096928,9.328134929,1160.702281,0.777729749,6722.449628,0.723547326,0.661223578,10.75855664,4.051925209,2.461931916,159393.5867,0.716153455,136181.6806,0.7741692,0.368526905,8.769816932,319.7233315,0.853417531,0.001225831,6.122559557,0.374817296,310.5481902,0.797683617,27,18,15,-9,70,8,-0.46812252
,,,0.930636106,0.046985147,0.043772001,0.940420552,8.884854646,695.2726587,0.74649269,6430.680722,0.75351339,0.780657827,10.90566319,5.848941373,1.966188917,150998.9329,0.795483189,128194.401,0.740592403,0.493257885,8.981253839,324.021396,0.820497887,0.00266527,5.635214387,0.383212112,348.6465508,0.801602704,27,18,15,-9,70,8,-29.81382127
,,,0.917164731,0.034979462,0.032204134,0.999131777,11.9530674,638.2679246,0.692297714,6337.589254,0.738998903,0.896511384,10.12093732,3.282171987,2.527291827,136078.141,0.790051,141037.9074,0.698985255,0.273524982,11.00444994,218.9929552,0.876648876,0.002923782,4.831365948,1.065432587,303.6233976,0.81682101,27,18,15,-9,70,8,-27.45129898
,,,0.923429831,0.031529161,0.020513555,0.917231105,9.163729195,832.8684554,0.758014767,6508.200476,0.792387275,0.719475426,10.25720704,4.204080614,2.076661135,145339.5541,0.709593001,167058.0726,0.676033419,0.128107476,9.402820773,351.6122026,0.840668431,0.002787453,3.282841753,0.990927147,214.0649913,0.856460169,27,18,15,-9,70,8,-30.53338297
,,,0.915287258,0.028286663,0.028660807,0.956079115,11.63488376,1100.880149,0.780730501,6029.639898,0.661904227,0.749860267,11.87500035,4.751627348,2.735731349,133722.8648,0.669988669,121354.587,0.644674396,0.361204852,5.092460333,260.5588823,0.878051485,0.000595418,3.363487646,1.032691995,228.6149972,0.814812164,27,18,15,-9,70,8,-21.40003282
,,,0.920736795,0.040518346,0.021315704,0.936806078,9.739893774,1128.721244,0.734295901,6081.409214,0.627966745,0.839296625,11.77205825,5.592873889,2.63560084,165615.713,0.754669662,166173.1817,0.638323187,0.475117499,7.199890457,396.3845034,0.854682096,0.002457551,3.452302234,0.845360237,283.6869067,0.847652435,27,18,15,-9,70,8,-4.312377192
,,,0.940453416,0.023128122,0.044114663,0.977298308,9.666233996,497.7177956,0.662549618,6905.562873,0.691081751,0.785550089,11.96378225,4.724289045,2.258861282,127906.0766,0.660051062,170729.7585,0.79485755,0.311523477,11.39435048,237.6982904,0.817606609,0.002960223,5.030964001,0.917542846,383.0298762,0.850455265,27,18,15,-9,70,8,-33.13184417
,,,0.92798928,0.048005656,0.045661259,0.971396141,10.62169945,774.9026602,0.702226837,6786.490133,0.748842114,0.84973714,10.67033539,3.851348322,2.020953826,123713.2945,0.747486207,150136.5558,0.643666572,0.155209421,7.411770137,375.7347156,0.871794597,0.000637586,6.731777783,0.249905407,274.9268211,0.825048873,27,18,15,-9,70,8,-38.10420975
,,,0.929054745,0.042443001,0.045959353,0.90927628,10.96310504,554.7401079,0.686953182,6838.902449,0.718005766,0.77711679,10.46424055,5.254409506,2.713962888,144415.6521,0.625786958,154298.3665,0.614821987,0.434005352,11.56854954,246.1695462,0.847036437,0.001268594,5.963581471,0.509039005,330.8367228,0.795612193,27,18,15,-9,70,8,-9.211153966
,,,0.904355015,0.025358927,0.04206034,0.954641126,10.1755303,888.0007594,0.705342437,6245.653347,0.652934499,0.875046551,10.4228125,4.452914629,2.347481627,171579.158,0.637371866,124197.3461,0.722687117,0.391908839,9.310008054,222.1098259,0.782911003,0.001754108,3.48432381,0.646792426,356.8013593,0.802706955,27,18,15,-9,70,8,-31.74897429
,,,0.9384819,0.032653406,0.031523532,0.94418704,8.842928601,1115.117189,0.603060426,6289.217375,0.641638244,0.872211969,10.56214306,5.151697497,2.605845308,131529.118,0.764552982,121937.1624,0.737577365,0.384825777,7.8047801,356.5645045,0.790061649,0.002246067,6.076578434,0.30384651,320.8440268,0.785284419,27,18,15,-9,70,8,-19.88652448
,,,0.908503134,0.041906915,0.048393012,0.986854225,9.114785763,706.5440089,0.649731068,6893.426088,0.695120336,0.790230346,10.92561996,4.136531127,1.809716202,139272.4643,0.681757861,146208.2697,0.648005138,0.462604649,11.81838448,360.003158,0.809758409,0.002053952,6.963969784,0.552741014,394.753172,0.864491263,27,18,15,-9,70,8,-3.028959031
,,,0.905315936,0.026551113,0.020879292,0.966257509,9.826796542,346.5618223,0.793936738,6143.243667,0.771084899,0.88271939,11.26490198,5.431109578,2.284345305,149641.9279,0.757985291,139625.2276,0.768480637,0.171868778,6.997187776,275.2405604,0.85802602,0.001435206,6.671025411,0.926069637,372.878891,0.842218559,27,18,15,-9,70,8,-27.11558908
,,,0.90272924,0.030742468,0.028365918,0.959895247,8.707402761,848.0231368,0.690592409,6269.728848,0.648912402,0.76669277,11.80831295,3.321138533,2.595123611,119526.5042,0.785614587,115866.5092,0.686138218,0.257338809,10.61498519,296.3502983,0.7818895,0.002170881,3.168372851,0.492725155,377.7546868,0.839588768,27,18,15,-9,70,8,-16.25354434
,,,0.903874747,0.030893918,0.022359039,0.978950342,11.54425666,927.0501351,0.680073434,6854.770781,0.791688893,0.852367175,11.2201628,4.874043467,2.785159202,126281.2585,0.61071464,135256.4873,0.61870052,0.452350775,5.602894301,306.5353993,0.868978432,0.002128794,4.425811834,1.012194006,343.1280073,0.782197937,27,18,15,-9,70,8,-39.47141809
,,,0.928938719,0.026819983,0.049524123,0.974634518,9.954355832,808.7694071,0.634615977,6057.337104,0.746370273,0.653065852,11.54179527,3.06298686,1.900084256,151942.3127,0.761683586,126157.3967,0.709669793,0.406612975,5.759555943,367.6584658,0.814683869,4.13E-05,3.096803787,0.263175627,391.1358101,0.862542763,27,18,15,-9,70,8,-24.8395149
,,,0.949805093,0.044971473,0.035814931,0.963532608,8.757656476,308.0753866,0.678474341,6072.525185,0.777519697,0.724344005,10.97134029,4.576110005,2.227469159,120911.664,0.68784567,157853.622,0.690922716,0.424986515,12.88987253,288.8346077,0.873848437,0.001364243,5.511526692,0.318534696,317.8130471,0.837710219,27,18,15,-9,70,8,-20.21625727
,,,0.93585058,0.042895637,0.03688964,0.952995897,11.45258973,939.6784583,0.741239388,6193.38107,0.678007742,0.708309508,11.95793701,5.199254147,2.652297699,138221.5416,0.63039711,117665.3518,0.762087449,0.444450666,6.808998279,394.6610913,0.874048782,0.001645246,4.305328195,1.052468102,247.1687598,0.878692939,27,18,15,-9,70,8,-15.15836333
,,,0.921550545,0.027780813,0.040705991,0.918620068,11.12248545,905.945245,0.668343177,6522.525669,0.630420285,0.822170244,10.39369856,3.692017016,2.67732378,146096.5193,0.655229912,129152.7342,0.652296705,0.132191074,9.134054621,208.3147943,0.83116285,0.000715959,3.592012422,0.658556463,203.3544872,0.841946091,27,18,15,-9,70,8,-4.892603861
,,,0.945825888,0.02954885,0.03947635,0.985623935,11.43575223,530.1114933,0.768363742,6418.91553,0.646239562,0.679097139,11.10889494,5.036642477,2.000297006,168535.1523,0.720437424,116270.6542,0.728768065,0.199600194,7.571577161,346.4150206,0.805097865,0.002854342,3.65203964,0.72854326,278.619103,0.781959469,27,18,15,-9,70,8,-22.50985987
,,,0.942303504,0.04410017,0.022940456,0.939734304,8.979257007,1189.106531,0.615692895,6602.651482,0.70994562,0.674527911,10.60311975,3.983776636,2.294543341,116136.4144,0.797589165,131070.3992,0.683359993,0.286661521,10.58097682,276.6557269,0.848438641,9.12E-05,6.400285606,0.769538109,352.9137034,0.822536552,27,18,15,-9,70,8,-32.44534374
,,,0.910398479,0.022472693,0.043358003,0.921346016,11.85919591,797.628845,0.674757117,6015.493459,0.614019731,0.8855988,10.0042452,5.501631801,1.871825701,164504.3328,0.697347391,143179.5535,0.726899651,0.183506389,6.16106587,382.9438142,0.806857775,0.002464928,5.144131407,0.684222666,225.0960471,0.826081956,27,18,15,-9,70,8,-37.13130956
,,,0.901316913,0.036851245,0.02743014,0.982093929,10.32667032,860.7109972,0.63650841,6705.296326,0.616705648,0.812659665,10.81971125,5.729359365,2.32780472,169691.4702,0.61827793,163187.5992,0.747579048,0.326101546,7.97487756,321.2049252,0.867304528,0.001590235,4.715322721,0.940950565,361.2593646,0.813410127,27,18,15,-9,70,8,-18.41913733
,,,0.948467387,0.041545666,0.031095043,0.993132646,11.27428062,442.7876658,0.753426893,6318.671863,0.759250932,0.68642256,11.16642853,3.570754573,2.190120778,156690.6097,0.771444454,126591.8542,0.780470229,0.101317742,10.42975907,257.853564,0.803454262,0.000832862,4.879249086,0.710865359,364.4672164,0.844901973,27,18,15,-9,70,8,-35.57415651
,,,0.94728558,0.038116174,0.047537742,0.96152659,9.486378969,468.8950585,0.646369932,6494.399191,0.634167041,0.805235306,11.51913062,5.956066459,2.229355376,141014.14,0.728313353,151753.6875,0.63196089,0.337513147,9.5884996,234.3977222,0.800001434,0.000161611,3.067901407,0.472535635,369.0926385,0.834201506,27,18,15,-9,70,8,-6.475742537
,,,0.900961611,0.049049771,0.049284025,0.932273006,10.85336295,745.1313856,0.643342287,6655.076274,0.704524319,0.803342733,11.44634081,3.747297047,2.759574965,141991.0385,0.724290299,130746.4614,0.796837627,0.320116569,10.82630877,308.6850936,0.799873707,0.001552347,4.656484649,0.211248988,296.8380769,0.859415046,27,18,15,-9,70,8,-8.733568994
,,,0.911312845,0.049669311,0.037402194,0.996457342,8.072926151,606.3661395,0.664174644,6924.381183,0.699064628,0.894313854,11.61949871,4.4082471,2.423690745,153144.4243,0.695401271,158890.4739,0.60804712,0.245601234,8.470325473,286.9665513,0.788329051,0.000513791,6.799236353,0.699119669,237.821315,0.79006235,27,18,15,-9,70,8,-11.84715851
,,,0.933098045,0.020359407,0.029192036,0.94376499,8.347649614,375.6933686,0.708946533,6228.8608,0.607729776,0.840814513,10.21456484,4.662398551,1.825092533,129448.4521,0.7048514,149204.0904,0.675989692,0.214556715,8.575036742,369.2105614,0.826467161,0.002288296,6.860615652,0.792774429,339.6337502,0.869740393,27,18,15,-9,70,8,-1.247396045
,,,0.914526817,0.039243041,0.034653065,0.912040243,10.12972058,668.7674858,0.739558996,6472.356264,0.775789228,0.759062068,11.58557546,5.3364384,1.749497838,129983.7147,0.614675013,138709.5272,0.605124296,0.344734463,11.92436135,202.6494874,0.864526947,0.000185517,6.51079414,0.529019695,264.4179213,0.792277305,27,18,15,-9,70,8,-3.532194553
